0.0	0.625	0.375
0.0	1.0	0.0
0.0	0.388	0.612
0.0	1.0	0.0
0.0	1.0	0.0
0.149	0.851	0.0
0.278	0.722	0.0
0.0	0.317	0.683
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.852	0.148
0.367	0.633	0.0
0.0	0.681	0.319
0.0	1.0	0.0
0.0	0.799	0.201
0.152	0.711	0.137
0.0	0.602	0.398
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.102	0.719	0.179
0.0	0.0	0.0
0.0	0.818	0.182
0.0	0.0	1.0
0.425	0.575	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
1.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.251	0.749	0.0
1.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.295	0.705	0.0
0.0	1.0	0.0
0.592	0.408	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.828	0.172
0.0	0.315	0.685
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.077	0.539	0.384
0.0	0.0	0.0
0.0	0.583	0.417
0.18	0.67	0.149
0.0	0.208	0.792
0.459	0.541	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.489	0.511	0.0
0.179	0.522	0.299
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.085	0.423	0.493
0.0	0.486	0.514
0.0	1.0	0.0
0.0	0.758	0.242
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.304	0.696	0.0
0.073	0.787	0.14
0.0	0.775	0.225
0.0	1.0	0.0
0.0	0.334	0.666
0.0	0.533	0.467
0.0	1.0	0.0
0.0	0.71	0.29
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.793	0.207
0.0	0.0	0.0
0.559	0.441	0.0
0.282	0.56	0.158
0.0	1.0	0.0
0.0	0.907	0.093
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.803	0.197
0.451	0.549	0.0
0.0	0.783	0.217
0.0	0.424	0.576
0.0	0.705	0.295
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.183	0.428	0.389
0.521	0.479	0.0
0.0	0.709	0.291
0.0	0.594	0.406
0.125	0.787	0.088
0.169	0.644	0.187
0.0	0.0	0.0
0.0	0.0	0.0
0.356	0.169	0.475
0.207	0.413	0.38
0.367	0.633	0.0
0.524	0.476	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.631	0.369
0.0	1.0	0.0
0.0	1.0	0.0
0.333	0.667	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.676	0.324
0.0	1.0	0.0
0.0	0.501	0.499
0.0	0.43	0.57
0.0	1.0	0.0
0.474	0.526	0.0
0.151	0.615	0.234
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	1.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.423	0.577
0.0	0.654	0.346
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.461	0.539
0.0	0.0	0.0
0.0	0.0	1.0
0.0	1.0	0.0
0.0	0.784	0.216
0.0	0.674	0.326
0.0	0.75	0.25
0.193	0.692	0.115
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.743	0.257
0.0	1.0	0.0
0.0	0.504	0.496
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.833	0.167
0.0	0.0	0.0
0.0	0.0	0.0
0.333	0.667	0.0
0.12	0.729	0.151
0.0	0.0	0.0
0.397	0.294	0.309
0.0	0.741	0.259
0.0	1.0	0.0
0.0	0.465	0.535
0.0	0.0	0.0
0.18	0.634	0.187
0.0	1.0	0.0
0.182	0.468	0.35
0.0	1.0	0.0
0.0	0.707	0.293
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.441	0.559
0.0	0.735	0.265
0.135	0.581	0.284
0.0	1.0	0.0
0.0	0.0	0.0
0.279	0.721	0.0
0.0	1.0	0.0
0.0	0.833	0.167
0.0	1.0	0.0
0.232	0.768	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.625	0.375	0.0
0.0	0.633	0.367
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.889	0.111
0.0	0.0	1.0
0.0	0.409	0.591
0.0	1.0	0.0
0.0	0.233	0.767
0.0	1.0	0.0
0.364	0.485	0.152
0.0	0.312	0.688
0.0	0.769	0.231
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.86	0.14
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.145	0.741	0.114
1.0	0.0	0.0
0.543	0.457	0.0
0.0	0.58	0.42
0.285	0.715	0.0
0.233	0.503	0.264
0.0	0.472	0.528
0.245	0.755	0.0
0.0	0.488	0.512
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.333	0.278	0.389
0.444	0.556	0.0
0.421	0.579	0.0
0.0	0.0	0.0
0.0	0.54	0.46
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.239	0.761	0.0
0.0	1.0	0.0
0.082	0.918	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.654	0.346
0.292	0.472	0.236
0.0	1.0	0.0
0.0	1.0	0.0
0.183	0.462	0.354
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.531	0.469	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.344	0.164	0.492
0.0	0.429	0.571
0.045	0.592	0.362
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.906	0.094
0.242	0.758	0.0
0.0	0.684	0.316
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.828	0.172
0.268	0.732	0.0
0.176	0.824	0.0
0.0	1.0	0.0
0.0	0.741	0.259
0.0	0.855	0.145
0.316	0.684	0.0
0.0	1.0	0.0
0.0	0.714	0.286
0.0	0.597	0.403
0.444	0.556	0.0
0.0	0.0	1.0
0.0	1.0	0.0
0.0	1.0	0.0
0.773	0.227	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.909	0.091
0.398	0.602	0.0
0.326	0.674	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.682	0.318
0.0	0.737	0.263
0.0	1.0	0.0
0.0	1.0	0.0
0.189	0.811	0.0
0.153	0.645	0.202
0.283	0.556	0.161
0.412	0.588	0.0
0.0	1.0	0.0
0.0	0.675	0.325
0.0	0.458	0.542
0.0	1.0	0.0
0.0	0.613	0.387
0.0	0.652	0.348
0.0	0.762	0.238
0.0	0.741	0.259
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.681	0.319
0.0	0.417	0.583
1.0	0.0	0.0
0.537	0.463	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.663	0.337
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	1.0
0.193	0.632	0.176
0.0	0.345	0.655
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.738	0.262
0.044	0.834	0.123
0.159	0.455	0.386
0.0	0.0	0.0
0.0	0.0	0.0
0.424	0.576	0.0
0.126	0.874	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.198	0.565	0.237
0.0	0.723	0.277
0.047	0.545	0.408
0.231	0.448	0.321
0.233	0.602	0.165
0.0	0.0	0.0
0.097	0.744	0.159
0.0	0.0	0.0
0.0	0.233	0.767
0.0	0.4	0.6
0.0	0.0	0.0
0.105	0.602	0.293
0.0	0.0	0.0
0.0	1.0	0.0
0.192	0.808	0.0
0.0	0.451	0.549
0.0	1.0	0.0
0.202	0.546	0.251
0.335	0.665	0.0
0.0	0.0	0.0
0.0	0.312	0.688
0.0	0.558	0.442
0.0	1.0	0.0
0.0	0.791	0.209
0.0	1.0	0.0
0.0	1.0	0.0
0.245	0.755	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.308	0.692	0.0
0.0	0.58	0.42
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	1.0
0.0	0.0	0.0
0.421	0.41	0.17
0.0	0.443	0.557
0.0	1.0	0.0
0.0	0.726	0.274
0.0	0.554	0.446
0.0	0.682	0.318
0.0	0.0	0.0
0.394	0.606	0.0
0.0	0.63	0.37
0.437	0.563	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.635	0.365
0.0	1.0	0.0
0.0	0.549	0.451
0.0	0.688	0.312
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.762	0.238
0.0	0.0	0.0
0.126	0.874	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.264	0.377	0.358
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	1.0
0.0	1.0	0.0
0.223	0.777	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.4	0.6
0.0	1.0	0.0
0.0	1.0	0.0
0.078	0.922	0.0
0.277	0.586	0.137
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.176	0.549	0.275
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.63	0.37	0.0
0.0	1.0	0.0
0.179	0.821	0.0
0.0	0.878	0.122
0.275	0.534	0.191
0.655	0.345	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.129	0.871	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.123	0.705	0.172
0.0	1.0	0.0
0.0	1.0	0.0
0.217	0.783	0.0
0.136	0.864	0.0
0.245	0.755	0.0
0.205	0.795	0.0
0.0	1.0	0.0
0.0	0.435	0.565
0.0	1.0	0.0
0.0	0.722	0.278
0.0	0.0	0.0
0.0	1.0	0.0
0.655	0.345	0.0
0.0	0.0	0.0
0.524	0.476	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.178	0.822	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.631	0.369
0.688	0.312	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.661	0.339
0.333	0.667	0.0
0.0	1.0	0.0
0.171	0.695	0.134
0.0	0.0	0.0
0.0	0.609	0.391
0.0	0.0	0.0
0.0	0.0	0.0
0.185	0.475	0.34
0.115	0.782	0.103
1.0	0.0	0.0
0.475	0.525	0.0
0.0	0.278	0.722
0.0	1.0	0.0
0.0	0.294	0.706
0.0	1.0	0.0
0.0	0.545	0.455
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.245	0.755	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.565	0.435
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.072	0.564	0.364
0.0	1.0	0.0
0.0	1.0	0.0
0.804	0.196	0.0
0.0	1.0	0.0
0.0	0.759	0.241
0.0	1.0	0.0
0.0	0.8	0.2
0.0	1.0	0.0
0.345	0.655	0.0
0.0	1.0	0.0
0.0	0.483	0.517
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.455	0.545
0.182	0.208	0.61
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.761	0.239
0.0	0.0	0.0
0.0	0.194	0.806
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.261	0.739
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.261	0.739	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.364	0.449	0.187
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.579	0.421
0.0	0.597	0.403
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.302	0.698	0.0
0.0	0.44	0.56
0.385	0.615	0.0
0.0	0.0	0.0
1.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.185	0.815
0.296	0.704	0.0
0.12	0.282	0.599
0.0	1.0	0.0
0.0	0.0	1.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.839	0.161
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.296	0.704	0.0
0.381	0.337	0.281
0.0	1.0	0.0
0.0	0.848	0.152
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.254	0.538	0.208
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.826	0.174
0.231	0.769	0.0
0.217	0.783	0.0
0.0	1.0	0.0
0.0	0.7	0.3
0.0	0.0	0.0
0.079	0.587	0.334
0.0	0.621	0.379
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.761	0.239
0.0	0.661	0.339
0.0	0.0	0.0
0.334	0.586	0.079
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.756	0.244
0.0	0.0	0.0
0.145	0.484	0.372
0.0	1.0	0.0
0.095	0.905	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.414	0.586
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.077	0.76	0.163
0.0	0.0	0.0
0.0	0.697	0.303
0.0	1.0	0.0
0.0	1.0	0.0
0.365	0.635	0.0
0.0	0.591	0.409
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.408	0.508	0.084
0.0	0.769	0.231
0.0	0.674	0.326
0.0	1.0	0.0
0.248	0.507	0.245
0.0	0.0	0.0
0.0	0.704	0.296
0.0	1.0	0.0
0.305	0.695	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.503	0.497
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.66	0.34
0.0	0.0	0.0
0.0	0.437	0.563
0.119	0.762	0.119
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.435	0.565
0.0	0.566	0.434
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.394	0.606	0.0
0.0	0.0	0.0
0.0	0.5	0.5
0.17	0.536	0.294
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.297	0.703	0.0
0.297	0.703	0.0
0.225	0.348	0.427
0.0	1.0	0.0
0.0	0.644	0.356
0.0	0.233	0.767
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.585	0.415
0.0	0.752	0.248
0.0	0.853	0.147
0.0	0.4	0.6
0.417	0.583	0.0
0.0	0.815	0.185
0.0	0.374	0.626
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.539	0.461
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.328	0.672
0.107	0.893	0.0
0.0	1.0	0.0
0.196	0.562	0.242
0.0	0.557	0.443
0.0	0.494	0.506
0.0	0.0	0.0
0.278	0.356	0.366
0.0	0.0	0.0
0.426	0.574	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.552	0.448	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.859	0.141
0.0	0.0	0.0
0.361	0.556	0.083
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.488	0.512
0.0	0.0	1.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.15	0.68	0.17
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.294	0.556	0.15
0.084	0.448	0.469
0.0	1.0	0.0
0.0	1.0	0.0
0.279	0.636	0.085
0.0	1.0	0.0
0.136	0.864	0.0
0.0	0.87	0.13
0.0	0.0	0.0
0.17	0.68	0.15
0.213	0.551	0.236
0.0	0.57	0.43
0.0	1.0	0.0
0.257	0.547	0.196
0.0	0.682	0.318
0.0	1.0	0.0
0.0	0.727	0.273
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.708	0.292
0.294	0.706	0.0
0.167	0.833	0.0
0.0	0.45	0.55
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.824	0.176
0.0	0.762	0.238
0.0	1.0	0.0
0.165	0.427	0.409
0.0	0.756	0.244
0.0	1.0	0.0
0.0	0.783	0.217
0.0	1.0	0.0
0.0	0.639	0.361
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.744	0.256
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.902	0.098
0.105	0.744	0.151
0.337	0.297	0.366
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.621	0.379
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.674	0.326
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.73	0.27
0.0	0.0	0.0
0.0	1.0	0.0
0.375	0.625	0.0
0.189	0.486	0.326
0.25	0.571	0.179
0.0	1.0	0.0
0.0	0.878	0.122
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.6	0.4
0.0	1.0	0.0
0.476	0.524	0.0
0.134	0.756	0.109
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.22	0.467	0.313
0.0	1.0	0.0
0.565	0.435	0.0
0.0	0.44	0.56
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.727	0.273
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.141	0.641	0.218
0.0	1.0	0.0
1.0	0.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.833	0.167
0.0	0.0	0.0
0.0	0.802	0.198
0.0	1.0	0.0
0.0	0.0	0.0
0.737	0.263	0.0
0.0	0.841	0.159
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.204	0.354	0.442
0.0	1.0	0.0
0.0	0.0	0.0
0.235	0.403	0.362
0.0	1.0	0.0
0.207	0.414	0.379
0.0	0.925	0.075
0.0	1.0	0.0
0.126	0.769	0.104
0.0	0.588	0.412
0.0	1.0	0.0
0.0	1.0	0.0
0.432	0.568	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.741	0.259
0.406	0.31	0.285
0.0	0.61	0.39
0.0	0.4	0.6
0.0	0.351	0.649
0.0	1.0	0.0
0.0	0.843	0.157
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.137	0.599	0.264
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.237	0.436	0.328
0.0	1.0	0.0
0.0	0.667	0.333
0.0	0.176	0.824
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	0.385	0.615
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.741	0.259
0.271	0.729	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.619	0.381
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.256	0.744
0.0	0.625	0.375
0.117	0.631	0.252
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.727	0.273
0.0	0.726	0.274
0.0	0.0	0.0
0.0	1.0	0.0
0.0	1.0	0.0
0.236	0.449	0.315
0.0	1.0	0.0
0.0	1.0	0.0
0.072	0.602	0.325
0.0	0.334	0.666
0.0	0.865	0.135
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.893	0.107
0.0	1.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.153	0.847	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.787	0.213
0.0	1.0	0.0
0.0	1.0	0.0
0.0	0.0	0.0
0.27	0.73	0.0
0.225	0.528	0.247
0.0	1.0	0.0
0.0	1.0	0.0
